,CF,SF,lat,lon,geo_size
0,Abbeville County,South Carolina,34.2494365,-82.4734420158046,0.018812211303499932
1,Acadia Parish,Louisiana,30.265165500000002,-92.40182710969793,0.01805201537349999
2,Accomack County,Virginia,37.738141,-75.83488801740535,0.047900816345000236
3,Ada County,Idaho,43.4598335,-116.2240288477237,0.0002631152925000035
4,Adair County,Kentucky,40.1912535,-92.60093162261808,0.006848870222000097
5,Adams County,Washington,46.9986855,-118.47085784581881,0.31081017804050004
6,Addison County,Vermont,44.028384,-73.07782740203686,0.00792420766049991
7,Adjuntas Municipio,Puerto Rico,18.1812555,-66.75244351206896,0.0032269994760000076
8,Aguada Municipio,Puerto Rico,18.3774625,-67.18465361519236,0.0008568382064999571
9,Aguadilla Municipio,Puerto Rico,18.476339000000003,-67.14028687190017,0.00032200169150000524
10,Aguas Buenas Municipio,Puerto Rico,18.250433,-66.13034049133262,0.0007369025259999671
11,Aibonito Municipio,Puerto Rico,18.1281515,-66.26934580235603,0.002016344297500005
12,Aiken County,South Carolina,33.536398500000004,-81.66298581845086,0.001459313975499915
13,Aitkin County,Minnesota,46.5921575,-93.41638253618422,0.1442580700800001
14,Alachua County,Florida,29.680903999999998,-82.35522356847613,0.00023094337800001917
15,Alamance County,North Carolina,36.046583,-79.40057414559516,0.0033568090405000223
16,Alameda County,California,37.6826265,-121.90870146880697,0.00013029351700001148
17,Alamosa County,Colorado,37.5541275,-105.77352350589729,0.0037286386720000167
18,Albany County,New York,41.713128499999996,-105.67571387217285,0.000265852877000068
19,Albemarle County,Virginia,38.0005505,-78.56177072452581,0.007881539496000116
20,Alcona County,Michigan,44.6865795,-83.12898537173024,0.31814661831599966
21,Alcorn County,Mississippi,34.87567,-88.594341875324,0.03225269208450005
22,Aleutians East Borough,Alaska,55.640538500000005,-160.98154379923417,5.487726055156994
23,Aleutians West Census Area,Alaska,52.0050550557823,-175.29879484000728,0.805353855395
24,Alexander County,Illinois,35.910637,-81.18136449942803,0.029249031676999937
25,Alexandria city,Virginia,38.815116,-77.09027117679128,0.00011816074399998556
26,Alfalfa County,Oklahoma,36.730442499999995,-98.32525208891013,0.11442268096550023
27,Alger County,Michigan,46.932917,-86.48662642681555,1.2345144808425015
28,Allamakee County,Iowa,43.2906825,-91.34471102630717,0.040286025559499915
29,Allegan County,Michigan,42.593243,-86.28876600101935,0.0005750243370000345
30,Allegany County,New York,42.2590545,-78.02357078088804,0.022070484593000223
31,Alleghany County,North Carolina,36.470188500000006,-81.12606149790818,0.02413945048199997
32,Allegheny County,Pennsylvania,40.434625,-80.00616065057103,4.931845199998629e-05
33,Allen County,Ohio,41.0932205,-85.07023076519475,0.015939240401500243
34,Allen Parish,Louisiana,30.661725,-92.78833596255015,0.034783939057500136
35,Allendale County,South Carolina,32.951330999999996,-81.3640716349009,0.01979206033599987
36,Alpena County,Michigan,45.0341375,-83.16518562126103,0.3151806454554996
37,Alpine County,California,38.629892999999996,-119.84446312621621,0.19904429953850059
38,Amador County,California,38.463695,-120.73337223983387,0.01618287630600002
39,Amelia County,Virginia,37.3451335,-78.0421888616864,0.050309402235000064
40,Amherst County,Virginia,37.600005499999995,-79.16311743762202,0.0016320376424999669
41,Amite County,Mississippi,31.174284999999998,-90.8038915,0.0815087376574998
42,Anchorage Municipality,Alaska,61.1135485,-149.39714562576148,0.27844203316599936
43,Anderson County,Kentucky,34.514326499999996,-82.65856316614465,0.0011480982770000108
44,Andrew County,Missouri,39.975327,-94.80214872476142,0.05620263672199989
45,Andrews County,Texas,32.3052445,-102.63789843952324,0.11987571334999995
46,Androscoggin County,Maine,44.196502,-70.20310666770376,0.018309027792500095
47,Angelina County,Texas,31.276515,-94.6356312277482,0.001203396945499919
48,Anne Arundel County,Maryland,38.9742715,-76.54393496858714,0.0017408534115000037
49,Anoka County,Minnesota,45.225085,-93.24248789778858,0.007099207671499892
50,Anson County,North Carolina,35.0086545,-80.0992843148621,0.009087192515499967
51,Antelope County,Nebraska,42.1763445,-98.06767085303028,0.13772240426799992
52,Antrim County,Michigan,45.008522,-85.13982761083811,0.01645127332749977
53,Apache County,Arizona,35.2366005,-109.44495631056404,0.0503126171195003
54,Appanoose County,Iowa,40.7413745,-92.86803837329127,0.038628089225999945
55,Appling County,Georgia,31.718474999999998,-82.32718330203116,0.037024671262499906
56,Appomattox County,Virginia,37.3770105,-78.79275342158431,0.03300612790100009
57,Aransas County,Texas,28.0614555,-97.04606553485837,0.014716351462500882
58,Arapahoe County,Colorado,39.652158,-104.28306252825726,0.00022264346350000044
59,Archer County,Texas,33.613187499999995,-98.68829663829854,0.13208335353100015
60,Archuleta County,Colorado,37.207533,-107.05483931765839,0.10459527654749981
61,Arecibo Municipio,Puerto Rico,18.4305905,-66.67629342843065,0.00048455963599999515
62,Arenac County,Michigan,44.003299,-83.80535778622017,0.03176513149399978
63,Arkansas County,Arkansas,34.252756500000004,-91.38796483874731,0.0013785813915000512
64,Arlington County,Virginia,38.880804999999995,-77.10762723995657,0.0003305531505000534
65,Armstrong County,Pennsylvania,34.964192,-101.35716044741409,0.00021018202450000077
66,Aroostook County,Maine,46.5138265,-68.30373654886843,0.22741125954599986
67,Arroyo Municipio,Puerto Rico,17.9674985,-66.0424840227862,0.001505013602999983
68,Arthur County,Nebraska,41.571208999999996,-101.69610837477508,0.2008287904924997
69,Ascension Parish,Louisiana,30.2047435,-90.89199812639109,0.0038519258279999086
70,Ashe County,North Carolina,36.4142515,-81.49956950178812,0.014277533371500057
71,Ashland County,Ohio,46.647014,-90.68577612767209,0.024944384423500103
72,Ashley County,Arkansas,33.201977,-91.79583930042503,0.016240585145499944
73,Ashtabula County,Ohio,41.9138205,-80.7645580221962,0.0007345239750000266
74,Asotin County,Washington,46.228916,-117.18745331457282,0.1570517238
75,Assumption Parish,Louisiana,29.853141,-91.05447281960335,0.016126431583499898
76,Atascosa County,Texas,28.932547,-98.52082600447682,0.004914013159499919
77,Atchison County,Kansas,40.4232025,-95.41821774785511,0.10563227082150012
78,Athens County,Ohio,39.365877999999995,-82.0707754916574,0.005006687887000019
79,Atkinson County,Georgia,31.3019065,-82.84130746571961,0.021941730219500147
80,Atlantic County,New Jersey,39.5085,-74.68123184085213,0.0023674009620001223
81,Atoka County,Oklahoma,34.4186975,-95.96212502928572,0.06426825254000043
82,Attala County,Mississippi,33.082778000000005,-89.57220320933347,0.0507738532484999
83,Audrain County,Missouri,39.2023215,-91.76238087237948,0.003415161854000095
84,Audubon County,Iowa,41.6832735,-94.91863094666066,0.03493174529649986
85,Auglaize County,Ohio,40.520836,-84.22454858747233,0.025243756277500154
86,Augusta County,Virginia,38.179713,-79.30663006092495,0.011933935409500008
87,Aurora County,South Dakota,43.7180455,-98.56028920900826,0.2061771682104998
88,Austin County,Texas,29.8492705,-96.27419638695244,0.026942795429500118
89,Autauga County,Alabama,32.507511,-86.65125978329205,0.01269201972699985
90,Avery County,North Carolina,36.0992885,-81.92737224999999,0.009334800823500055
91,Avoyelles Parish,Louisiana,31.095905000000002,-91.97035460388247,0.021343989160499954
92,Añasco Municipio,Puerto Rico,18.2834285,-67.13724685220657,6.681016299999273e-05
93,Baca County,Colorado,37.314037,-102.5626848541937,0.537717349177001
94,Bacon County,Georgia,31.564218,-82.44601366027496,0.015915119972999964
95,Bailey County,Texas,34.0681375,-102.82949322571429,0.20930613230550063
96,Baker County,Oregon,44.668274999999994,-117.79829347766324,0.0022743661399999694
97,Baldwin County,Georgia,30.732698499999998,-87.76263308174904,0.0004510001585000191
98,Ballard County,Kentucky,37.0716755,-89.01832937667257,0.018774167700500066
99,Baltimore County,Maryland,39.438964,-76.63640993776671,0.000150842500000001
100,Baltimore city,Maryland,39.284527499999996,-76.62040904789272,0.00015508963300000462
101,Bamberg County,South Carolina,33.2333905,-81.03424614958534,0.021879975646999845
102,Bandera County,Texas,29.730019499999997,-99.20243899092154,0.021316709710499995
103,Banks County,Georgia,34.34477699999999,-83.52136929647435,0.011720569738500067
104,Banner County,Nebraska,41.546656,-103.7100073353688,0.2086001460190002
105,Bannock County,Idaho,42.641780999999995,-112.16302144983777,0.00043284029650001723
106,Baraga County,Michigan,46.733911,-88.33388815081139,0.1535155922820001
107,Barber County,Kansas,37.235253,-98.67539155920468,0.17371520442200014
108,Barbour County,West Virginia,31.8828085,-85.39294486545138,0.008158128352000034
109,Barceloneta Municipio,Puerto Rico,18.4653855,-66.55544049861733,0.0013990811879999927
110,Barnes County,North Dakota,46.935496,-98.06042800632912,0.0008800450704999946
111,Barnstable County,Massachusetts,41.7996225,-70.20796146329457,0.23313934308750162
112,Barnwell County,South Carolina,33.2925195,-81.42645264781318,0.047153934239000266
113,Barranquitas Municipio,Puerto Rico,18.200826499999998,-66.30835805725641,0.0010268895025000004
114,Barren County,Kentucky,36.945218999999994,-85.95416513588239,0.033184089660999734
115,Barron County,Wisconsin,45.4236635,-91.8486528411824,0.020877126836000168
116,Barrow County,Georgia,34.011097,-83.7101067923667,0.000686532471999979
117,Barry County,Michigan,36.715506000000005,-93.82301374546597,0.019959612158500152
118,Bartholomew County,Indiana,39.193082000000004,-85.8842015261067,0.012466573190999903
119,Barton County,Kansas,38.479157,-98.75670584024647,0.0950519799859998
120,Bartow County,Georgia,34.243575,-84.83880459653861,0.009154320676499864
121,Bastrop County,Texas,30.1031645,-97.32443210390139,0.01540122586050007
122,Bates County,Missouri,38.252167,-94.34323240338034,0.09248259007449984
123,Bath County,Kentucky,38.0554235,-79.73520512910142,0.01711271709649999
124,Baxter County,Arkansas,36.236116499999994,-92.31723216267123,0.0020040604659999966
125,Bay County,Michigan,30.2337695,-85.69410717437121,0.04601767155650083
126,Bayamón Municipio,Puerto Rico,18.344888500000003,-66.16827179059999,0.00016224737149996308
127,Bayfield County,Wisconsin,46.680799,-91.18773120199748,0.12258738245199935
128,Baylor County,Texas,33.6134315,-99.21366291169863,0.2267393511359994
129,Beadle County,South Dakota,44.414492499999994,-98.27728892130608,0.00025569880150001686
130,Bear Lake County,Idaho,42.301441999999994,-111.31612897905777,0.14291251943199962
131,Beaufort County,North Carolina,35.4774175,-76.87835976142858,0.05188917797350012
132,Beauregard Parish,Louisiana,30.6426015,-93.33015602191817,0.0872778540429997
133,Beaver County,Utah,38.36197,-113.20654489147053,0.13956171978700002
134,Beaverhead County,Montana,45.1496735,-113.0195770177803,0.4007699737250008
135,Becker County,Minnesota,46.933179,-95.66828815028146,0.054906193914000215
136,Beckham County,Oklahoma,35.268291000000005,-99.68249702067868,0.08737637246399978
137,Bedford County,Pennsylvania,37.312056999999996,-79.56553416615854,0.00030409601649998504
138,Bedford city,Virginia,37.3357795,-79.52183971132597,0.001817541184499983
139,Bee County,Texas,28.4246605,-97.70993283432455,0.03571645980799993
140,Belknap County,New Hampshire,43.524732,-71.43331342498506,0.023689895861500176
141,Bell County,Kentucky,31.036351,-97.50852841637936,0.019023512966000054
142,Belmont County,Ohio,40.011233000000004,-80.98669211150954,0.002790472506000011
143,Beltrami County,Minnesota,47.9748345,-94.84090695087338,0.08822499138100025
144,Ben Hill County,Georgia,31.753383499999998,-83.16089867228254,0.02248347374999996
145,Benewah County,Idaho,47.216468500000005,-116.68466632182299,0.12622149210400024
146,Bennett County,South Dakota,43.191992,-101.66861613952722,0.3389104411700004
147,Bennington County,Vermont,43.026994,-73.13638866138615,0.025969672004499393
148,Benson County,North Dakota,48.108813,-99.47941549999999,0.12262737159849993
149,Bent County,Colorado,37.957027999999994,-103.06961920661746,0.40916775528449917
150,Benton County,Minnesota,36.2992945,-94.22753794026974,0.041967340809000074
151,Benzie County,Michigan,44.645235,-86.30459359845983,0.14624620939550043
152,Bergen County,New Jersey,40.9469525,-74.02784162828038,0.00016388644849998893
153,Berkeley County,West Virginia,33.1628975,-79.91046016292786,0.004528272071499958
154,Berks County,Pennsylvania,40.4075895,-75.92972715700864,0.006650855055500066
155,Berkshire County,Massachusetts,42.391852,-73.20203287749676,0.001989065921500007
156,Bernalillo County,New Mexico,35.044405499999996,-106.67695671394536,0.00013008351650001146
157,Berrien County,Michigan,42.001681500000004,-86.68621517074166,0.2780917543314989
158,Bertie County,North Carolina,36.0292115,-76.97098164885534,0.04688313511499996
159,Bethel Census Area,Alaska,60.3951735,-162.31506930406636,10.951888017011498
160,Bexar County,Texas,29.4383755,-98.47195276884293,0.0013898930485000236
161,Bibb County,Georgia,33.039116,-87.09665088557276,0.00044726187600000464
162,Bienville Parish,Louisiana,32.366173,-93.08777980707794,0.03824078887999989
163,Big Horn County,Wyoming,45.104653,-107.22529809234061,0.26275329593950036
164,Big Stone County,Minnesota,45.381351,-96.33258041593331,0.08938028861599943
165,Billings County,North Dakota,46.978258999999994,-103.42026993122883,0.3534863244385
166,Bingham County,Idaho,43.2472115,-112.29770890267513,0.011399471621500075
167,Black Hawk County,Iowa,42.4697865,-92.3179014641544,0.03798155834649985
168,Blackford County,Indiana,40.4730685,-85.32610248698779,0.021012525749000126
169,Bladen County,North Carolina,34.61189,-78.56912955158474,0.013657090346999806
170,Blaine County,Nebraska,48.3606405,-108.96513218583574,0.2007813407849994
171,Blair County,Pennsylvania,40.492554999999996,-78.34841286587698,0.013330607299999934
172,Blanco County,Texas,30.2197935,-98.40717172577557,0.12132371876500012
173,Bland County,Virginia,37.127446500000005,-81.07761323983448,0.04623328202500002
174,Bleckley County,Georgia,32.428349499999996,-83.3449415751328,0.03143632606549983
175,Bledsoe County,Tennessee,35.562991499999995,-85.26722212927683,0.04243687100449996
176,Blount County,Alabama,35.6740455,-83.90836086783227,0.00820351097850008
177,Blue Earth County,Minnesota,44.056017,-94.06868528402035,0.05409222434450031
178,Boise County,Idaho,43.9686915,-115.7713174623795,0.5540289476540005
179,Bolivar County,Mississippi,33.8257545,-90.8562484045747,0.02558588452949968
180,Bollinger County,Missouri,37.319477500000005,-90.00455880158819,0.06570229006149991
181,Bon Homme County,South Dakota,42.96604,-97.86507059030419,0.07555618922650016
182,Bond County,Illinois,38.884851499999996,-89.44666918469059,0.0016558721939999904
183,Bonner County,Idaho,48.368648,-116.54252819216357,0.04019295348400001
184,Bonneville County,Idaho,43.322179,-111.4336534990097,0.003993869493999951
185,Boone County,Kentucky,37.997157,-81.71432358227273,0.0018559090859999567
186,Borden County,Texas,32.7443485,-101.43224273207514,0.22577552210750026
187,Bosque County,Texas,31.8975315,-97.64796835526316,0.10210102562800012
188,Bossier Parish,Louisiana,32.6277585,-93.5986396744558,0.0003507849595000216
189,Botetourt County,Virginia,37.555169,-79.75615193819291,0.06316728978550003
190,Bottineau County,North Dakota,48.772064,-100.8398073865859,0.001249625849999963
191,Boulder County,Colorado,40.087875499999996,-105.34487176067415,0.0013005289740000408
192,Boundary County,Idaho,48.7506615,-116.41722153081024,0.28837957251849977
193,Bourbon County,Kentucky,37.855548999999996,-94.8481449767667,0.014809057775500048
194,Bowie County,Texas,33.476487500000005,-94.3948702164104,0.016003354711000044
195,Bowman County,North Dakota,46.1132185,-103.52061648241857,0.004271899082999882
196,Box Butte County,Nebraska,42.2161525,-103.09395705825821,0.27509648020250016
197,Box Elder County,Utah,41.500723,-112.9737955424139,0.00023572375599999537
198,Boyd County,Kentucky,42.8798695,-98.6247410234107,0.0038529465149999657
199,Boyle County,Kentucky,37.624647499999995,-84.86080597069807,0.018195353609999916
200,Bracken County,Kentucky,38.6890925,-84.08161343752585,0.014694877925499982
201,Bradford County,Pennsylvania,41.772060499999995,-76.51092269087147,0.010953130512999962
202,Bradley County,Tennessee,33.4340695,-92.16674515331641,0.000856901278500049
203,Branch County,Michigan,41.9159815,-85.05884815590682,0.009541555636499973
204,Brantley County,Georgia,31.191786,-82.02665567635506,0.027981237053500026
205,Braxton County,West Virginia,38.706838000000005,-80.73521370996835,0.05984640689350002
206,Brazoria County,Texas,29.182142,-95.4559993264223,0.00310191039099999
207,Brazos County,Texas,30.6520865,-96.38086643172377,9.945046650001194e-05
208,Breathitt County,Kentucky,37.5150625,-83.33533529363844,0.015910520365000052
209,Breckinridge County,Kentucky,37.8029375,-86.41572552791511,0.015138545921999999
210,Bremer County,Iowa,42.7748875,-92.31807319857833,0.050424564845000124
211,Brevard County,Florida,28.306720499999997,-80.70051478667648,0.0003478466780001959
212,Brewster County,Texas,29.818389500000002,-103.0835402614197,1.4947719346369976
213,Briscoe County,Texas,34.5311815,-101.20851459768765,0.22928067059249965
214,Bristol Bay Borough,Alaska,58.7530685,-156.94008018044428,0.35634132816900016
215,Bristol County,Rhode Island,41.756472,-71.11581923570628,0.00041888813550002637
216,Bristol city,Virginia,36.635469,-82.11599310102916,0.000753331341999972
217,Broadwater County,Montana,46.307193999999996,-111.45273705764824,0.0027332407545001504
218,Bronx County,New York,40.851462,-73.83947506491147,2.2363901499999995e-05
219,Brooke County,West Virginia,40.279733,-80.56790412286203,0.004303385958999926
220,Brookings County,South Dakota,44.369907999999995,-96.79045213169368,0.0017525657339998958
221,Brooks County,Georgia,27.0231925,-98.20203827936693,0.010103617671000053
222,Broome County,New York,42.206561,-75.86193118890675,0.026201928956999916
223,Broomfield County,Colorado,39.9665735,-105.03664507538494,1.510694949997791e-05
224,Broward County,Florida,26.157236500000003,-80.45498179009115,0.0017304261829999858
225,Brown County,Minnesota,45.5898185,-98.35089127533155,0.08601220600850037
226,Brule County,South Dakota,43.7173375,-99.10108134299486,0.23486992158799996
227,Brunswick County,North Carolina,34.062326,-78.2441753419543,0.0019528691170000601
228,Bryan County,Georgia,33.9218985,-96.2453696659091,0.0008840285284999717
229,Buchanan County,Virginia,42.470287,-91.8449905569453,0.017617846167
230,Buckingham County,Virginia,37.563213,-78.55891829346626,0.02321672713899999
231,Bucks County,Pennsylvania,40.328626,-75.13003008117482,0.0029406800665000357
232,Buena Vista County,Iowa,42.735401499999995,-95.15070837990393,0.039404930324500084
233,Buena Vista city,Virginia,37.7286495,-79.35611744888598,0.0017974234460000778
234,Buffalo County,South Dakota,40.8501325,-99.07396791303901,0.14192823534000004
235,Bullitt County,Kentucky,37.962106,-85.715584481668,0.014793575203500163
236,Bulloch County,Georgia,32.403206,-81.72835902922077,0.008283323734500076
237,Bullock County,Alabama,32.0929365,-85.71316792824655,0.07543286754550027
238,Buncombe County,North Carolina,35.620360500000004,-82.53904516155555,0.0007696173584999838
239,Bureau County,Illinois,41.3671075,-89.51083525286944,0.0029691218760000923
240,Burke County,North Dakota,48.7725935,-102.546021008438,0.35783447791250017
241,Burleigh County,North Dakota,46.9804395,-100.5061843106925,0.0004917902800000113
242,Burleson County,Texas,30.513172,-96.63689290349143,0.024965407527999826
243,Burlington County,New Jersey,39.8625165,-74.68126469074471,0.00021443297399996618
244,Burnet County,Texas,30.730483,-98.1889990529878,0.01417803013100024
245,Burnett County,Wisconsin,45.89866,-92.36377126342927,0.035616203874499944
246,Burt County,Nebraska,41.864917,-96.34635956246328,0.05305058929399976
247,Butler County,Ohio,37.781009,-96.83946144183435,0.00045525245950009657
248,Butte County,South Dakota,44.8920825,-103.507357655887,0.03043684322200025
249,Butts County,Georgia,33.312445,-83.94796954646935,0.009603215802499964
250,Cabarrus County,North Carolina,35.3454555,-80.546441465139,0.001664688340500008
251,Cabell County,West Virginia,38.4134075,-82.27557557311471,0.00013991656450002522
252,Cabo Rojo Municipio,Puerto Rico,18.0388125,-67.18654875718964,0.0008885888915000619
253,Cache County,Utah,41.6840735,-111.73168546313477,0.00018295065600001608
254,Caddo County,Oklahoma,35.202984,-98.3546852839909,0.039065924630000005
255,Caddo Parish,Louisiana,32.6082695,-93.90108736440521,0.00013905364499999513
256,Caguas Municipio,Puerto Rico,18.2127015,-66.05633970183274,0.0005977228625000069
257,Calaveras County,California,38.17062249999999,-120.66052452205301,0.004815820722500022
258,Calcasieu Parish,Louisiana,30.2638955,-93.36901734999307,0.0012395140129999728
259,Caldwell County,Kentucky,29.851862,-97.6264411054071,0.03839771336850043
260,Caldwell Parish,Louisiana,32.102494,-92.09202850621358,0.058686280809999526
261,Caledonia County,Vermont,44.463201,-72.10836213857789,0.04069480786199996
262,Calhoun County,Michigan,42.2463835,-85.0069590277143,0.0015569679579999663
263,Callahan County,Texas,32.2968275,-99.37394976262627,0.0018177312945000317
264,Callaway County,Missouri,38.81072,-91.89330676957832,0.009245779721499862
265,Calloway County,Kentucky,36.6223905,-88.26990873242855,0.00013150098750000546
266,Calumet County,Wisconsin,44.0687145,-88.22361122293853,0.000931571167499973
267,Calvert County,Maryland,38.5371585,-76.5536642584394,0.0026000282429999625
268,Camas County,Idaho,43.528529500000005,-114.83599980306133,0.3108099267280004
269,Cambria County,Pennsylvania,40.484344,-78.7334584244186,0.012673300185999992
270,Camden County,New Jersey,30.9394025,-81.6150668758738,0.000686132471000016
271,Cameron County,Pennsylvania,26.124847000000003,-97.48544851244962,0.11095835803049998
272,Cameron Parish,Louisiana,29.7902555,-93.27029113059048,0.0672871658990004
273,Camp County,Texas,32.990041500000004,-94.99343201407981,0.02618123065650009
274,Campbell County,Kentucky,44.248661,-105.55032438569643,0.0008310628194999875
275,Camuy Municipio,Puerto Rico,18.4426985,-66.86341604462103,0.0003522110425000169
276,Canadian County,Oklahoma,35.524946,-97.98883713088512,0.0010274717834999442
277,Candler County,Georgia,32.4135685,-82.06092825141101,0.016218083443499846
278,Cannon County,Tennessee,35.808557500000006,-86.05196440926406,0.029737852902499994
279,Canyon County,Idaho,43.5852365,-116.65252645914259,0.02264695827850015
280,Canóvanas Municipio,Puerto Rico,18.333222,-65.88747363402062,5.946862450000959e-05
281,Cape Girardeau County,Missouri,37.366380500000005,-89.64414498797493,0.04502725221649994
282,Cape May County,New Jersey,39.058862500000004,-74.91396318635422,0.0029077766760002306
283,Carbon County,Utah,41.718888,-106.79142649405763,0.2735584180175005
284,Caribou County,Idaho,42.718984,-111.57883342123185,0.3315482755869999
285,Carlisle County,Kentucky,36.860998,-88.97196484620665,0.014402216774499915
286,Carlton County,Minnesota,46.59318,-92.67322758372794,0.040267585014999926
287,Carolina Municipio,Puerto Rico,18.3932755,-65.96716581472603,0.002755904875999783
288,Caroline County,Virginia,38.0144345,-77.36788708105591,0.047889714918500206
289,Carroll County,Ohio,39.41099,-93.47284191831248,0.01991554321050001
290,Carson City,Nevada,39.167717999999994,-119.7231373174875,0.0030927659654999217
291,Carson County,Texas,35.4045005,-101.35454036346351,0.09830614368950033
292,Carter County,Kentucky,45.566567500000005,-104.51163203811899,0.024195875974500004
293,Carteret County,North Carolina,34.874055,-76.4446414141508,0.0018543949190000693
294,Carver County,Minnesota,44.8062405,-93.7652484927938,0.021283100058999922
295,Cascade County,Montana,47.2584025,-111.41644354640164,0.0002485029305000615
296,Casey County,Kentucky,37.327244,-84.93358494811014,0.02416670889149995
297,Cass County,Minnesota,46.934617,-97.2363662100471,0.11666418616749977
298,Cassia County,Idaho,42.337618000000006,-113.64410006347507,0.235194983677
299,Castro County,Texas,34.530485999999996,-102.26181170706741,0.009829019242999977
300,Caswell County,North Carolina,36.3921215,-79.3352335929115,0.023959632442500003
301,Catahoula Parish,Louisiana,31.596921000000002,-91.91680258809085,0.0022852394494999612
302,Catawba County,North Carolina,35.688332,-81.20429968786127,0.008917396137500075
303,Cataño Municipio,Puerto Rico,18.443316,-66.13613213636364,5.2652788999976915e-05
304,Catoosa County,Georgia,34.8771655,-85.14378033667452,0.0025030589840000328
305,Catron County,New Mexico,33.887904500000005,-108.38143330980746,1.749623956685499
306,Cattaraugus County,New York,42.270536500000006,-78.68484136971887,0.018480136606500046
307,Cavalier County,North Dakota,48.771938,-98.47532872170495,0.4765242344049989
308,Cayey Municipio,Puerto Rico,18.1030105,-66.16391466119684,0.0001751175969999921
309,Cayuga County,New York,43.1632405,-76.59104499091434,0.010695944864499835
310,Cecil County,Maryland,39.541644,-75.92730839056298,0.013407172974500127
311,Cedar County,Nebraska,42.608082499999995,-97.25055070785096,0.10258851349300006
312,Ceiba Municipio,Puerto Rico,18.2648255,-65.60555079192135,0.00036198314100001046
313,Centre County,Pennsylvania,40.9721315,-77.80600408711965,0.008620954762999879
314,Cerro Gordo County,Iowa,43.0816305,-93.26075961278478,0.046435482028499855
315,Chaffee County,Colorado,38.740660500000004,-106.18275448183707,0.09918479061749969
316,Chambers County,Alabama,29.6929905,-94.63837822303539,0.009706432424000067
317,Champaign County,Ohio,40.141234499999996,-83.76428400853703,0.027111634499999857
318,Chariton County,Missouri,39.464309,-92.96221239404494,0.09595002157449999
319,Charles City County,Virginia,37.356678,-77.08309630365675,0.011558995822999978
320,Charles County,Maryland,38.438241000000005,-77.06927399505199,0.011785869193499974
321,Charles Mix County,South Dakota,43.168646499999994,-98.4749308528975,0.09100563015799998
322,Charleston County,South Carolina,32.8488485,-79.74176232957407,0.00023668839350001708
323,Charlevoix County,Michigan,45.4923405,-85.43240445236265,0.18036053952750156
324,Charlotte County,Virginia,26.9040045,-81.98812743062695,0.047496737329499564
325,Charlottesville city,Virginia,38.0400995,-78.47779903326531,9.963226400001157e-05
326,Charlton County,Georgia,30.7156715,-82.10457141800333,0.07391035007199992
327,Chase County,Kansas,40.5245565,-101.6979393384932,0.20745739278850014
328,Chatham County,North Carolina,35.694261499999996,-79.25635314551948,0.04148056587050015
329,Chattahoochee County,Georgia,32.377953000000005,-84.80014750395131,0.0006178247065000401
330,Chattooga County,Georgia,34.437934,-85.33696198296552,0.008921209783500115
331,Chautauqua County,Kansas,42.3403695,-79.41151358163484,0.16938034891150014
332,Chaves County,New Mexico,33.3034235,-104.33533053655782,0.5449338091659992
333,Cheatham County,Tennessee,36.2485255,-87.08423341062394,0.002124962029500014
334,Cheboygan County,Michigan,45.504205,-84.4899282706645,0.02242032358800042
335,Chelan County,Washington,47.905782,-120.54394321052632,0.09934822018250014
336,Chemung County,New York,42.1474665,-76.76244634369024,0.0005473561675000572
337,Chenango County,New York,42.4705725,-75.6347819474081,0.0280326833025002
338,Cherokee County,Kansas,42.7355845,-95.6239625878851,0.018874004144999908
339,Cherry County,Nebraska,42.540968,-101.12498123517798,1.365537827479499
340,Chesapeake city,Virginia,36.706911000000005,-76.27621243137142,0.00019627974999996846
341,Cheshire County,New Hampshire,42.947028,-72.29730963293123,0.028169338591499744
342,Chester County,Pennsylvania,34.681987,-81.16582032239012,0.00037652948550001027
343,Chesterfield County,Virginia,34.5917715,-80.0959131866596,0.0005484829240000441
344,Cheyenne County,Kansas,38.829867,-102.60461376522188,0.2780228336494999
345,Chickasaw County,Iowa,43.058550499999996,-92.31765597344292,0.02141362157300009
346,Chicot County,Arkansas,33.283977500000006,-91.2947636458689,0.00701770365950006
347,Childress County,Texas,34.53075,-100.20672451570826,0.002632753371500167
348,Chilton County,Alabama,32.8655015,-86.66483514155081,0.025091568424999974
349,Chippewa County,Minnesota,46.3951425,-84.69084244828855,0.09768216578499994
350,Chisago County,Minnesota,45.513374999999996,-92.87394367486068,0.019518816755500046
351,Chittenden County,Vermont,44.4419475,-73.05285541649513,0.00031917382249994
352,Choctaw County,Alabama,34.010113000000004,-95.5473359537832,0.04409039855500004
353,Chouteau County,Montana,47.860628000000005,-110.47394804786245,0.9059670248404966
354,Chowan County,North Carolina,36.162704,-76.65852511545789,0.020283961402499776
355,Christian County,Kentucky,39.585665000000006,-89.27957446891685,0.003047677614500052
356,Churchill County,Nevada,39.5380605,-118.30452236296887,0.10749845266800095
357,Ciales Municipio,Puerto Rico,18.263728999999998,-66.50808255886498,0.002868305711999987
358,Cibola County,New Mexico,34.961997499999995,-107.76913456176695,0.2239843999140001
359,Cidra Municipio,Puerto Rico,18.181499,-66.15710730101323,0.000758235162000007
360,Cimarron County,Oklahoma,36.7505325,-102.51695180029141,0.004501923844000085
361,Citrus County,Florida,28.8593595,-82.51544337818666,0.005076047351500033
362,Clackamas County,Oregon,45.173823,-122.24454372833546,0.00017586444450000836
